id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
385;OT 525;https://fdn2.gsmarena.com/vv/bigpic/alot525.gif;;;4;1;;
386;OT 715;https://fdn2.gsmarena.com/vv/bigpic/alot715.gif;;;4;1;;
387;OT 512;https://fdn2.gsmarena.com/vv/bigpic/alot512.gif;;2 - Gold, Platinum;4;1;;
388;OT 311;https://fdn2.gsmarena.com/vv/bigpic/alot311.gif;;4;4;1;;
389;OT 511;https://fdn2.gsmarena.com/vv/bigpic/alot511.gif;;;4;1;;
390;OT 700;https://fdn2.gsmarena.com/vv/bigpic/alot700b.gif;;;4;1;;
391;OT 500;https://fdn2.gsmarena.com/vv/bigpic/alot500b.jpg;;5;4;1;;
392;OT 300;https://fdn2.gsmarena.com/vv/bigpic/alot300b.jpg;;5;4;1;;
393;OT View db @;https://fdn2.gsmarena.com/vv/bigpic/alview3b.gif;;Jade, Obsidian Black;4;1;;
394;OT Pocket;https://fdn2.gsmarena.com/vv/bigpic/alpockb.gif;;Gray;4;1;;
395;OT View db;https://fdn2.gsmarena.com/vv/bigpic/alview2b.gif;;Jade, Obsidian Black;4;1;;
396;OT Max db;https://fdn2.gsmarena.com/vv/bigpic/almax2b.gif;;Denim Blue, Lolita, Grey, Gala Black, Ranger Green, Techno White;4;1;;
397;OT Gum db;https://fdn2.gsmarena.com/vv/bigpic/algum2b.gif;;5;4;1;;
398;OT Easy db;https://fdn2.gsmarena.com/vv/bigpic/aleasy2b.gif;;9 (Atoll Blue, Havana Brown, ...);4;1;;
399;OT Club db;https://fdn2.gsmarena.com/vv/bigpic/alclub2b.gif;;Lapis Grey, Agate Grey;4;1;;
400;OT COM;https://fdn2.gsmarena.com/vv/bigpic/alcomb.gif;;Black;4;1;;
